Name,StartTime,EndTime,BodyWeight,Exercise,Equipment,Reps,Weight,Time,Distance,Status,IsWarmup,RPE,RIR,Categories,Note
Torso 1,2026-06-01T09:54:00Z,2026-06-01T10:57:00Z,"80,0",Seitenheben (Masch.),Machine,7,"27,5",,,Done,false,,,"Deltoids,Trapezius",
Torso 1,2026-06-01T09:54:00Z,2026-06-01T10:57:00Z,"80,0",Seitenheben (Masch.),Machine,6,"27,5",,,Done,false,,,"Deltoids,Trapezius",
Torso 1,2026-06-01T09:54:00Z,2026-06-01T10:57:00Z,"80,0",Seitenheben (Masch.),Machine,5,"25,0",,,Done,false,,,"Deltoids,Trapezius",
Torso 1,2026-06-01T09:54:00Z,2026-06-01T10:57:00Z,"80,0",Flys (Masch.),Machine,6,"55,0",,,Done,false,,,"Chest,Deltoids",
Torso 1,2026-06-01T09:54:00Z,2026-06-01T10:57:00Z,"80,0",Flys (Masch.),Machine,5,"50,0",,,Done,false,,,"Chest,Deltoids",
Torso 1,2026-06-01T09:54:00Z,2026-06-01T10:57:00Z,"80,0",Flys (Masch.),Machine,5,"50,0",,,Done,false,,,"Chest,Deltoids",
Torso 1,2026-06-01T09:54:00Z,2026-06-01T10:57:00Z,"80,0",Klimmzüge (Breit),None,8,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Torso 1,2026-06-01T09:54:00Z,2026-06-01T10:57:00Z,"80,0",Klimmzüge (Breit),None,6,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Torso 1,2026-06-01T09:54:00Z,2026-06-01T10:57:00Z,"80,0",Schrägbankdrücken (Multipresse),Machine,7,"40,0",,,Done,false,,,"Chest,Deltoids,Triceps",
Torso 1,2026-06-01T09:54:00Z,2026-06-01T10:57:00Z,"80,0",Schrägbankdrücken (Multipresse),Machine,6,"40,0",,,Done,false,,,"Chest,Deltoids,Triceps",
Torso 1,2026-06-01T09:54:00Z,2026-06-01T10:57:00Z,"80,0","Rudermaschine (Brustgestützt, Eng)",Machine,7,"55,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Torso 1,2026-06-01T09:54:00Z,2026-06-01T10:57:00Z,"80,0","Rudermaschine (Brustgestützt, Eng)",Machine,8,"52,5",,,Done,false,,,"Lats,Biceps,Trapezius",
Limbs 1,2026-06-02T09:00:40Z,2026-06-02T10:37:08Z,"80,0",Preacher Curls (Masch.),Machine,7,"30,0",,,Done,false,,,Biceps,
Limbs 1,2026-06-02T09:00:40Z,2026-06-02T10:37:08Z,"80,0",Preacher Curls (Masch.),Machine,5,"30,0",,,Done,false,,,Biceps,
Limbs 1,2026-06-02T09:00:40Z,2026-06-02T10:37:08Z,"80,0",Preacher Curls (Masch.),Machine,5,"27,5",,,Done,false,,,Biceps,
Limbs 1,2026-06-02T09:00:40Z,2026-06-02T10:37:08Z,"80,0",Beinbeuger (Sitzend),Machine,9,"55,0",,,Done,false,,,Hamstrings,
Limbs 1,2026-06-02T09:00:40Z,2026-06-02T10:37:08Z,"80,0",Beinbeuger (Sitzend),Machine,9,"55,0",,,Done,false,,,Hamstrings,
Limbs 1,2026-06-02T09:00:40Z,2026-06-02T10:37:08Z,"80,0",Beinbeuger (Sitzend),Machine,10,"55,0",,,Done,false,,,Hamstrings,
Limbs 1,2026-06-02T09:00:40Z,2026-06-02T10:37:08Z,"80,0",Squat (LH),Barbell,8,"50,0",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors,Back (Lower)",
Limbs 1,2026-06-02T09:00:40Z,2026-06-02T10:37:08Z,"80,0",Squat (LH),Barbell,6,"50,0",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors,Back (Lower)",
Limbs 1,2026-06-02T09:00:40Z,2026-06-02T10:37:08Z,"80,0",Beinstrecker (Masch.),Machine,9,"35,0",,,Done,false,,,Quadriceps,
Limbs 1,2026-06-02T09:00:40Z,2026-06-02T10:37:08Z,"80,0",Beinstrecker (Masch.),Machine,10,"40,0",,,Done,false,,,Quadriceps,
Limbs 1,2026-06-02T09:00:40Z,2026-06-02T10:37:08Z,"80,0",Beinstrecker (Masch.),Machine,10,"40,0",,,Done,false,,,Quadriceps,
Limbs 1,2026-06-02T09:00:40Z,2026-06-02T10:37:08Z,"80,0",Hyperextensions,None,6,"15,0",,,Done,false,,,"Back (Lower),Gluteals,Hamstrings",
Upper,2026-06-04T13:50:57Z,2026-06-04T15:06:08Z,"80,0",Klimmzüge (Breit),None,6,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-06-04T13:50:57Z,2026-06-04T15:06:08Z,"80,0",Klimmzüge (Breit),None,7,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-06-04T13:50:57Z,2026-06-04T15:06:08Z,"80,0",Klimmzüge (Breit),None,5,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-06-04T13:50:57Z,2026-06-04T15:06:08Z,"80,0",Schulterdrücken (Masch.),Machine,7,"30,0",,,Done,false,,,"Deltoids,Triceps,Trapezius",
Upper,2026-06-04T13:50:57Z,2026-06-04T15:06:08Z,"80,0",Schulterdrücken (Masch.),Machine,6,"30,0",,,Done,false,,,"Deltoids,Triceps,Trapezius",
Upper,2026-06-04T13:50:57Z,2026-06-04T15:06:08Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,7,"45,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-06-04T13:50:57Z,2026-06-04T15:06:08Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,6,"45,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-06-04T13:50:57Z,2026-06-04T15:06:08Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,4,"40,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-06-04T13:50:57Z,2026-06-04T15:06:08Z,"80,0",Flys (Masch.),Machine,6,"55,0",,,Done,false,,,"Chest,Deltoids",
Upper,2026-06-04T13:50:57Z,2026-06-04T15:06:08Z,"80,0",Flys (Masch.),Machine,5,"52,5",,,Done,false,,,"Chest,Deltoids",
Upper,2026-06-04T13:50:57Z,2026-06-04T15:06:08Z,"80,0",Seitenheben (Masch.),Machine,6,"30,0",,,Done,false,,,"Deltoids,Trapezius",
Upper,2026-06-04T13:50:57Z,2026-06-04T15:06:08Z,"80,0",Seitenheben (Masch.),Machine,7,"27,5",,,Done,false,,,"Deltoids,Trapezius",
Upper,2026-06-04T13:50:57Z,2026-06-04T15:06:08Z,"80,0",Preacher Curls (Masch.),Machine,8,"30,0",,,Done,false,,,Biceps,
Upper,2026-06-04T13:50:57Z,2026-06-04T15:06:08Z,"80,0",Preacher Curls (Masch.),Machine,5,"30,0",,,Done,false,,,Biceps,
Pull,2026-06-08T09:42:10Z,2026-06-08T11:11:30Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,7,"45,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-08T09:42:10Z,2026-06-08T11:11:30Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,5,"45,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-08T09:42:10Z,2026-06-08T11:11:30Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,4,"45,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-08T09:42:10Z,2026-06-08T11:11:30Z,"80,0",Latziehen (Eng),Cables,9,"57,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-08T09:42:10Z,2026-06-08T11:11:30Z,"80,0",Latziehen (Eng),Cables,8,"57,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-08T09:42:10Z,2026-06-08T11:11:30Z,"80,0",Latziehen (Eng),Cables,8,"57,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-08T09:42:10Z,2026-06-08T11:11:30Z,"80,0","Rudermaschine (Brustgestützt, Eng)",Machine,10,"50,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-08T09:42:10Z,2026-06-08T11:11:30Z,"80,0","Rudermaschine (Brustgestützt, Eng)",Machine,8,"50,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-08T09:42:10Z,2026-06-08T11:11:30Z,"80,0",Preacher Curls (Masch.),Machine,8,"30,0",,,Done,false,,,Biceps,
Pull,2026-06-08T09:42:10Z,2026-06-08T11:11:30Z,"80,0",Preacher Curls (Masch.),Machine,3,"30,0",,,Done,false,,,Biceps,
Pull,2026-06-08T09:42:10Z,2026-06-08T11:11:30Z,"80,0",Hammer Curls (KH),Dumbbell,4,"10,0",,,Done,false,,,Biceps,
Pull,2026-06-08T09:42:10Z,2026-06-08T11:11:30Z,"80,0",Hammer Curls (KH),Dumbbell,6,"10,0",,,Done,false,,,Biceps,
Push,2026-06-09T10:53:25Z,2026-06-09T11:53:08Z,"80,0",Schrägbankdrücken (Multipresse),Machine,9,"45,0",,,Done,false,,,"Chest,Deltoids,Triceps",
Push,2026-06-09T10:53:25Z,2026-06-09T11:53:08Z,"80,0",Schrägbankdrücken (Multipresse),Machine,8,"45,0",,,Done,false,,,"Chest,Deltoids,Triceps",
Push,2026-06-09T10:53:25Z,2026-06-09T11:53:08Z,"80,0",Schrägbankdrücken (Multipresse),Machine,5,"45,0",,,Done,false,,,"Chest,Deltoids,Triceps",
Push,2026-06-09T10:53:25Z,2026-06-09T11:53:08Z,"80,0",Flys (Masch.),Machine,8,"55,0",,,Done,false,,,"Chest,Deltoids",
Push,2026-06-09T10:53:25Z,2026-06-09T11:53:08Z,"80,0",Flys (Masch.),Machine,5,"55,0",,,Done,false,,,"Chest,Deltoids",
Push,2026-06-09T10:53:25Z,2026-06-09T11:53:08Z,"80,0",Brustpresse,Machine,4,"42,5",,,Done,false,,,"Chest,Triceps,Deltoids",
Push,2026-06-09T10:53:25Z,2026-06-09T11:53:08Z,"80,0",Brustpresse,Machine,5,"40,0",,,Done,false,,,"Chest,Triceps,Deltoids",
Push,2026-06-09T10:53:25Z,2026-06-09T11:53:08Z,"80,0",Seitenheben (Masch.),Machine,5,"30,0",,,Done,false,,,"Deltoids,Trapezius",
Push,2026-06-09T10:53:25Z,2026-06-09T11:53:08Z,"80,0",Seitenheben (Masch.),Machine,5,"27,5",,,Done,false,,,"Deltoids,Trapezius",
Push,2026-06-09T10:53:25Z,2026-06-09T11:53:08Z,"80,0",Seitenheben (Masch.),Machine,6,"27,5",,,Done,false,,,"Deltoids,Trapezius",
Push,2026-06-09T10:53:25Z,2026-06-09T11:53:08Z,"80,0",JM-Press (Multipresse),Machine,7,"30,0",,,Done,false,,,"Triceps,Chest,Deltoids",
Push,2026-06-09T10:53:25Z,2026-06-09T11:53:08Z,"80,0",JM-Press (Multipresse),Machine,6,"30,25",,,Done,false,,,"Triceps,Chest,Deltoids",
Legs,2026-06-10T10:39:13Z,2026-06-10T11:49:08Z,"80,0",Kreuzheben (Konventionell),Barbell,7,"70,0",,,Done,false,,,"Gluteals,Hamstrings,Quadriceps,Back (Lower),Trapezius",
Legs,2026-06-10T10:39:13Z,2026-06-10T11:49:08Z,"80,0",Kreuzheben (Konventionell),Barbell,6,"70,0",,,Done,false,,,"Gluteals,Hamstrings,Quadriceps,Back (Lower),Trapezius",
Legs,2026-06-10T10:39:13Z,2026-06-10T11:49:08Z,"80,0",Kreuzheben (Konventionell),Barbell,7,"70,0",,,Done,false,,,"Gluteals,Hamstrings,Quadriceps,Back (Lower),Trapezius",
Legs,2026-06-10T10:39:13Z,2026-06-10T11:49:08Z,"80,0",Beinpresse (Sitzend),Machine,9,"60,0",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors",
Legs,2026-06-10T10:39:13Z,2026-06-10T11:49:08Z,"80,0",Beinpresse (Sitzend),Machine,7,"62,5",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors",
Legs,2026-06-10T10:39:13Z,2026-06-10T11:49:08Z,"80,0",Beinpresse (Sitzend),Machine,6,"62,5",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors",
Legs,2026-06-10T10:39:13Z,2026-06-10T11:49:08Z,"80,0",Beinbeuger (Sitzend),Machine,10,"62,5",,,Done,false,,,Hamstrings,
Legs,2026-06-10T10:39:13Z,2026-06-10T11:49:08Z,"80,0",Beinbeuger (Sitzend),Machine,12,"65,0",,,Done,false,,,Hamstrings,
Legs,2026-06-10T10:39:13Z,2026-06-10T11:49:08Z,"80,0",Beinbeuger (Sitzend),Machine,8,"70,0",,,Done,false,,,Hamstrings,
Legs,2026-06-10T10:39:13Z,2026-06-10T11:49:08Z,"80,0",Beinstrecker (Masch.),Machine,8,"42,5",,,Done,false,,,Quadriceps,
Legs,2026-06-10T10:39:13Z,2026-06-10T11:49:08Z,"80,0",Beinstrecker (Masch.),Machine,9,"45,0",,,Done,false,,,Quadriceps,
Upper,2026-06-13T09:54:25Z,2026-06-13T11:12:22Z,"80,0",Schulterdrücken (Masch.),Machine,4,"30,0",,,Done,false,,,"Deltoids,Triceps,Trapezius",
Upper,2026-06-13T09:54:25Z,2026-06-13T11:12:22Z,"80,0",Schulterdrücken (Masch.),Machine,5,"27,5",,,Done,false,,,"Deltoids,Triceps,Trapezius",
Upper,2026-06-13T09:54:25Z,2026-06-13T11:12:22Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,7,"45,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-06-13T09:54:25Z,2026-06-13T11:12:22Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,6,"45,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-06-13T09:54:25Z,2026-06-13T11:12:22Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,6,"45,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-06-13T09:54:25Z,2026-06-13T11:12:22Z,"80,0",Flys (Masch.),Machine,7,"57,5",,,Done,false,,,"Chest,Deltoids",
Upper,2026-06-13T09:54:25Z,2026-06-13T11:12:22Z,"80,0",Flys (Masch.),Machine,5,"55,0",,,Done,false,,,"Chest,Deltoids",
Upper,2026-06-13T09:54:25Z,2026-06-13T11:12:22Z,"80,0",Seitenheben (Masch.),Machine,8,"30,0",,,Done,false,,,"Deltoids,Trapezius",
Upper,2026-06-13T09:54:25Z,2026-06-13T11:12:22Z,"80,0",Seitenheben (Masch.),Machine,5,"30,0",,,Done,false,,,"Deltoids,Trapezius",
Upper,2026-06-13T09:54:25Z,2026-06-13T11:12:22Z,"80,0",Preacher Curls (Masch.),Machine,9,"30,0",,,Done,false,,,Biceps,
Upper,2026-06-13T09:54:25Z,2026-06-13T11:12:22Z,"80,0",Preacher Curls (Masch.),Machine,4,"30,0",,,Done,false,,,Biceps,
Upper,2026-06-13T09:54:25Z,2026-06-13T11:12:22Z,"80,0",JM-Press (Multipresse),Machine,10,"30,0",,,Done,false,,,"Triceps,Chest,Deltoids",
Upper,2026-06-13T09:54:25Z,2026-06-13T11:12:22Z,"80,0",JM-Press (Multipresse),Machine,7,"30,0",,,Done,false,,,"Triceps,Chest,Deltoids",
Upper,2026-06-13T09:54:25Z,2026-06-13T11:12:22Z,"80,0",Klimmzüge (Breit),None,6,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-06-13T09:54:25Z,2026-06-13T11:12:22Z,"80,0",Klimmzüge (Breit),None,4,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-15T10:32:30Z,2026-06-15T11:33:02Z,"78,0",T-Bar Rudern (Brustgestützt),Machine,11,"45,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-15T10:32:30Z,2026-06-15T11:33:02Z,"78,0",T-Bar Rudern (Brustgestützt),Machine,7,"50,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-15T10:32:30Z,2026-06-15T11:33:02Z,"78,0",T-Bar Rudern (Brustgestützt),Machine,6,"50,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-15T10:32:30Z,2026-06-15T11:33:02Z,"78,0",Latziehen (Eng),Cables,7,"57,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-15T10:32:30Z,2026-06-15T11:33:02Z,"78,0",Latziehen (Eng),Cables,8,"57,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-15T10:32:30Z,2026-06-15T11:33:02Z,"78,0",Latziehen (Eng),Cables,4,"67,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-15T10:32:30Z,2026-06-15T11:33:02Z,"78,0","Rudermaschine (Brustgestützt, Eng)",Machine,9,"50,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-15T10:32:30Z,2026-06-15T11:33:02Z,"78,0","Rudermaschine (Brustgestützt, Eng)",Machine,10,"50,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-15T10:32:30Z,2026-06-15T11:33:02Z,"78,0",Klimmzüge (Breit),None,3,"78,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-15T10:32:30Z,2026-06-15T11:33:02Z,"78,0",Klimmzüge (Breit),None,4,"78,0",,,Failed,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-15T10:32:30Z,2026-06-15T11:33:02Z,"78,0",Preacher Curls (Masch.),Machine,4,"35,0",,,Done,false,,,Biceps,
Pull,2026-06-15T10:32:30Z,2026-06-15T11:33:02Z,"78,0",Preacher Curls (Masch.),Machine,5,"30,0",,,Done,false,,,Biceps,
Workout,2026-06-16T08:02:51Z,2026-06-16T09:57:01Z,"78,0",Curls (Kabel),Cables,6,"26,25",,,Done,false,,,Biceps,
Workout,2026-06-16T08:02:51Z,2026-06-16T09:57:01Z,"78,0",Curls (Kabel),Cables,7,"23,25",,,Done,false,,,Biceps,
Workout,2026-06-16T08:02:51Z,2026-06-16T09:57:01Z,"78,0",Curls (Kabel),Cables,7,"23,25",,,Done,false,,,Biceps,
Legs,2026-06-17T15:31:44Z,2026-06-17T16:54:16Z,"78,0",Kreuzheben (Konventionell),Barbell,6,"80,0",,,Done,false,,,"Gluteals,Hamstrings,Quadriceps,Back (Lower),Trapezius",
Legs,2026-06-17T15:31:44Z,2026-06-17T16:54:16Z,"78,0",Kreuzheben (Konventionell),Barbell,7,"75,0",,,Done,false,,,"Gluteals,Hamstrings,Quadriceps,Back (Lower),Trapezius",
Legs,2026-06-17T15:31:44Z,2026-06-17T16:54:16Z,"78,0",Kreuzheben (Konventionell),Barbell,6,"75,0",,,Done,false,,,"Gluteals,Hamstrings,Quadriceps,Back (Lower),Trapezius",
Legs,2026-06-17T15:31:44Z,2026-06-17T16:54:16Z,"78,0",Beinbeuger (Sitzend),Machine,8,"70,0",,,Done,false,,,Hamstrings,
Legs,2026-06-17T15:31:44Z,2026-06-17T16:54:16Z,"78,0",Beinbeuger (Sitzend),Machine,9,"70,0",,,Done,false,,,Hamstrings,
Legs,2026-06-17T15:31:44Z,2026-06-17T16:54:16Z,"78,0",Beinbeuger (Sitzend),Machine,7,"72,5",,,Done,false,,,Hamstrings,
Legs,2026-06-17T15:31:44Z,2026-06-17T16:54:16Z,"78,0",Beinstrecker (Masch.),Machine,10,"45,0",,,Done,false,,,Quadriceps,
Legs,2026-06-17T15:31:44Z,2026-06-17T16:54:16Z,"78,0",Beinstrecker (Masch.),Machine,9,"47,5",,,Done,false,,,Quadriceps,
Legs,2026-06-17T15:31:44Z,2026-06-17T16:54:16Z,"78,0",Beinpresse (Sitzend),Machine,9,"65,0",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors",
Legs,2026-06-17T15:31:44Z,2026-06-17T16:54:16Z,"78,0",Beinpresse (45 Grad),Machine,9,"80,0",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors",
Legs,2026-06-17T15:31:44Z,2026-06-17T16:54:16Z,"78,0",Beinpresse (45 Grad),Machine,9,"80,0",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors",
Upper,2026-06-19T13:10:49Z,2026-06-19T14:40:59Z,"80,0",Schulterdrücken (Masch.),Machine,4,"35,0",,,Done,false,,,"Deltoids,Triceps,Trapezius",
Upper,2026-06-19T13:10:49Z,2026-06-19T14:40:59Z,"80,0",Schulterdrücken (Masch.),Machine,5,"30,0",,,Done,false,,,"Deltoids,Triceps,Trapezius",
Upper,2026-06-19T13:10:49Z,2026-06-19T14:40:59Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,10,"50,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-06-19T13:10:49Z,2026-06-19T14:40:59Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,7,"50,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-06-19T13:10:49Z,2026-06-19T14:40:59Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,6,"50,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-06-19T13:10:49Z,2026-06-19T14:40:59Z,"80,0",Flys (Masch.),Machine,8,"57,5",,,Done,false,,,"Chest,Deltoids",
Upper,2026-06-19T13:10:49Z,2026-06-19T14:40:59Z,"80,0",Flys (Masch.),Machine,5,"57,5",,,Done,false,,,"Chest,Deltoids",
Upper,2026-06-19T13:10:49Z,2026-06-19T14:40:59Z,"80,0",Seitenheben (Masch.),Machine,7,"30,0",,,Done,false,,,"Deltoids,Trapezius",
Upper,2026-06-19T13:10:49Z,2026-06-19T14:40:59Z,"80,0",Seitenheben (Masch.),Machine,6,"30,0",,,Done,false,,,"Deltoids,Trapezius",
Upper,2026-06-19T13:10:49Z,2026-06-19T14:40:59Z,"80,0",Preacher Curls (Masch.),Machine,6,"30,0",,,Done,false,,,Biceps,
Upper,2026-06-19T13:10:49Z,2026-06-19T14:40:59Z,"80,0",Preacher Curls (Masch.),Machine,3,"30,0",,,Done,false,,,Biceps,
Upper,2026-06-19T13:10:49Z,2026-06-19T14:40:59Z,"80,0",Klimmzüge (Breit),None,4,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-06-19T13:10:49Z,2026-06-19T14:40:59Z,"80,0",Klimmzüge (Breit),None,5,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Upper,2026-06-19T13:10:49Z,2026-06-19T14:40:59Z,"80,0",Klimmzüge (Breit),None,5,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Lower,2026-06-20T13:37:26Z,2026-06-20T14:49:40Z,"80,0",Squat (LH),Barbell,8,"55,0",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors,Back (Lower)",
Lower,2026-06-20T13:37:26Z,2026-06-20T14:49:40Z,"80,0",Squat (LH),Barbell,4,"55,0",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors,Back (Lower)",
Lower,2026-06-20T13:37:26Z,2026-06-20T14:49:40Z,"80,0",Beinbeuger (Sitzend),Machine,7,"72,5",,,Done,false,,,Hamstrings,
Lower,2026-06-20T13:37:26Z,2026-06-20T14:49:40Z,"80,0",Beinbeuger (Sitzend),Machine,8,"72,5",,,Done,false,,,Hamstrings,
Lower,2026-06-20T13:37:26Z,2026-06-20T14:49:40Z,"80,0",Beinbeuger (Sitzend),Machine,5,"72,5",,,Done,false,,,Hamstrings,
Lower,2026-06-20T13:37:26Z,2026-06-20T14:49:40Z,"80,0",Beinstrecker (Masch.),Machine,12,"47,5",,,Done,false,,,Quadriceps,
Lower,2026-06-20T13:37:26Z,2026-06-20T14:49:40Z,"80,0",Beinstrecker (Masch.),Machine,10,"50,0",,,Done,false,,,Quadriceps,
Lower,2026-06-20T13:37:26Z,2026-06-20T14:49:40Z,"80,0",Beinstrecker (Masch.),Machine,6,"50,0",,,Done,false,,,Quadriceps,
Lower,2026-06-20T13:37:26Z,2026-06-20T14:49:40Z,"80,0",Flys (Masch.),Machine,6,"57,5",,,Done,false,,,"Chest,Deltoids",
Lower,2026-06-20T13:37:26Z,2026-06-20T14:49:40Z,"80,0",Flys (Masch.),Machine,4,"57,5",,,Done,false,,,"Chest,Deltoids",
Pull,2026-06-22T19:47:40Z,2026-06-22T20:50:15Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,11,"50,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-22T19:47:40Z,2026-06-22T20:50:15Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,6,"50,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-22T19:47:40Z,2026-06-22T20:50:15Z,"80,0",T-Bar Rudern (Brustgestützt),Machine,5,"50,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-22T19:47:40Z,2026-06-22T20:50:15Z,"80,0",Latziehen (Eng),Cables,10,"57,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-22T19:47:40Z,2026-06-22T20:50:15Z,"80,0",Latziehen (Eng),Cables,8,"57,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-22T19:47:40Z,2026-06-22T20:50:15Z,"80,0",Latziehen (Eng),Cables,7,"67,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-22T19:47:40Z,2026-06-22T20:50:15Z,"80,0","Rudermaschine (Brustgestützt, Eng)",Machine,10,"50,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-22T19:47:40Z,2026-06-22T20:50:15Z,"80,0","Rudermaschine (Brustgestützt, Eng)",Machine,9,"50,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-22T19:47:40Z,2026-06-22T20:50:15Z,"80,0",Klimmzüge (Breit),None,5,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-22T19:47:40Z,2026-06-22T20:50:15Z,"80,0",Klimmzüge (Breit),None,5,"80,0",,,Done,false,,,"Lats,Biceps,Trapezius",
Pull,2026-06-22T19:47:40Z,2026-06-22T20:50:15Z,"80,0",Preacher Curls (Masch.),Machine,4,"30,0",,,Done,false,,,Biceps,
Push,2026-06-23T20:00:31Z,2026-06-23T20:49:13Z,"80,0",Flys (Masch.),Machine,6,"57,5",,,Done,false,,,"Chest,Deltoids",
Push,2026-06-23T20:00:31Z,2026-06-23T20:49:13Z,"80,0",Flys (Masch.),Machine,5,"57,5",,,Done,false,,,"Chest,Deltoids",
Push,2026-06-23T20:00:31Z,2026-06-23T20:49:13Z,"80,0",Flys (Masch.),Machine,3,"55,0",,,Done,false,,,"Chest,Deltoids",
Push,2026-06-23T20:00:31Z,2026-06-23T20:49:13Z,"80,0",Seitenheben (Masch.),Machine,6,"30,0",,,Done,false,,,"Deltoids,Trapezius",
Push,2026-06-23T20:00:31Z,2026-06-23T20:49:13Z,"80,0",Seitenheben (Masch.),Machine,6,"27,5",,,Done,false,,,"Deltoids,Trapezius",
Push,2026-06-23T20:00:31Z,2026-06-23T20:49:13Z,"80,0",Seitenheben (Masch.),Machine,4,"27,5",,,Done,false,,,"Deltoids,Trapezius",
Legs,2026-06-25T11:01:29Z,2026-06-25T12:37:39Z,"80,0",Kreuzheben (Konventionell),Barbell,4,"70,0",,,Done,false,,,"Gluteals,Hamstrings,Quadriceps,Back (Lower),Trapezius",
Legs,2026-06-25T11:01:29Z,2026-06-25T12:37:39Z,"80,0",Kreuzheben (Konventionell),Barbell,7,"70,0",,,Done,false,,,"Gluteals,Hamstrings,Quadriceps,Back (Lower),Trapezius",
Legs,2026-06-25T11:01:29Z,2026-06-25T12:37:39Z,"80,0",Beinpresse (45 Grad),Machine,9,"80,0",,,Done,false,,,"Quadriceps,Gluteals,Hamstrings,Adductors",
